Collection Site Name,Collection Site Type,Operator Type,Site ID,Service Partner,Address Line 1,Address Line 2,Address City,Address Postal / Zip Code,Community,Region/District,Service Area,Address Latitude,Address Longitude,Paints and Coatings,HHW/HSP,Alarms,Lights,Paints and Coatings2,Start Date - Paints and Coating,End Date - Paints and Coatings,Lights3,Lights - Start Date,Lights - End Date,Solvents,Solvents - Start Date,Solvents - End Date,Pesticides,Pesticides - Start Date,Pesticides - End Date,Fertilizers,Fertilizers - Start Date,Fertilizers - End Date,PaintShare,PaintShare - Start Date,PaintShare - End Date,Residential,Commercial,Industrial,Institutional
Event - Municipal Operations Centre,Collection Event,Municipal,3443,CORPORATION OF THE SEPARATED TOWN OF ST. MARY'S,408 James Street South,,St. Marys,N4X 1B6,St. Marys,Perth County,Zone 8,43.24881067,-81.13500722,1,1,,1,1,04/15/2023,04/15/2023,1,04/15/2023,04/15/2023,1,04/15/2023,04/15/2023,1,04/15/2023,04/15/2023,,,,,,,1,,,
Event - Municipal Operations Centre,Collection Event,Municipal,3443,CORPORATION OF THE SEPARATED TOWN OF ST. MARY'S,408 James Street South,,St. Marys,N4X 1B6,St. Marys,Perth County,Zone 8,43.24881067,-81.13500722,1,1,,1,1,07/22/2023,07/22/2023,1,07/22/2023,07/22/2023,1,07/22/2023,07/22/2023,1,07/22/2023,07/22/2023,,,,,,,1,,,
Event - Municipal Operations Centre,Collection Event,Municipal,3443,CORPORATION OF THE SEPARATED TOWN OF ST. MARY'S,408 James Street South,,St. Marys,N4X 1B6,St. Marys,Perth County,Zone 8,43.24881067,-81.13500722,1,1,,1,1,10/21/2023,10/21/2023,1,10/21/2023,10/21/2023,1,10/21/2023,10/21/2023,1,10/21/2023,10/21/2023,,,,,,,1,,,
Event - Rotary Complex (mobile site),Collection Event,Municipal,3403,THE CORPORATION OF THE CITY OF STRATFORD,353 McCarthy Road,,Stratford,N5A 7S7,Stratford,Perth County,Zone 8,43.38854,-80.9865,1,1,,1,1,05/13/2023,05/13/2023,1,05/13/2023,05/13/2023,1,05/13/2023,05/13/2023,1,05/13/2023,05/13/2023,,,,,,,1,,,
Event - Rotary Complex (mobile site),Collection Event,Municipal,3403,THE CORPORATION OF THE CITY OF STRATFORD,353 McCarthy Road,,Stratford,N5A 7S7,Stratford,Perth County,Zone 8,43.38854,-80.9865,1,1,,1,1,07/15/2023,07/15/2023,1,07/15/2023,07/15/2023,1,07/15/2023,07/15/2023,1,07/15/2023,07/15/2023,,,,,,,1,,,
Event - Rotary Complex (mobile site),Collection Event,Municipal,3403,THE CORPORATION OF THE CITY OF STRATFORD,353 McCarthy Road,,Stratford,N5A 7S7,Stratford,Perth County,Zone 8,43.38854,-80.9865,1,1,,1,1,09/16/2023,09/16/2023,1,09/16/2023,09/16/2023,1,09/16/2023,09/16/2023,1,09/16/2023,09/16/2023,,,,,,,1,,,
Event - Noelville Landfill Site,Collection Event,Municipal,1184,MUNICIPALITY OF FRENCH RIVER,330 Houle Road,,Noelville,P0M 2N0,French River,Sudbury District,Zone 7,46.1194413,-80.4110542,1,1,,1,1,05/25/2024,05/25/2024,1,05/25/2024,05/25/2024,1,05/25/2024,05/25/2024,1,05/25/2024,05/25/2024,,,,,,,1,,,
Event - Noelville Landfill Site,Collection Event,Municipal,1184,MUNICIPALITY OF FRENCH RIVER,330 Houle Road,,Noelville,P0M 2N0,French River,Sudbury District,Zone 7,46.1194413,-80.4110542,1,1,,1,1,09/21/2024,09/21/2024,1,09/21/2024,09/21/2024,1,09/21/2024,09/21/2024,1,09/21/2024,09/21/2024,,,,,,,1,,,
Event - Noelville Landfill Site,Collection Event,Municipal,1184,MUNICIPALITY OF FRENCH RIVER,330 Houle Road,,Noelville,P0M 2N0,French River,Sudbury District,Zone 7,46.1194413,-80.4110542,1,1,,1,1,06/27/2023,06/27/2023,1,06/27/2023,06/27/2023,1,06/27/2023,06/27/2023,1,06/27/2023,06/27/2023,,,,,,,1,,,
Event - Noelville Landfill Site,Collection Event,Municipal,1184,MUNICIPALITY OF FRENCH RIVER,330 Houle Road,,Noelville,P0M 2N0,French River,Sudbury District,Zone 7,46.1194413,-80.4110542,1,1,,1,1,09/16/2023,09/16/2023,1,09/16/2023,09/16/2023,1,09/16/2023,09/16/2023,1,09/16/2023,09/16/2023,,,,,,,1,,,
Event - Noelville Landfill Site,Collection Event,Municipal,1184,MUNICIPALITY OF FRENCH RIVER,330 Houle Road,,French River,P0M 2N0,French River,Sudbury District,Zone 7,46.1194413,-80.4110542,1,1,,1,1,05/24/2025,05/24/2025,1,05/24/2025,05/24/2025,1,05/24/2025,05/24/2025,1,05/24/2025,05/24/2025,,,,,,,1,,,
Event - Noelville Landfill Site,Collection Event,Municipal,1184,MUNICIPALITY OF FRENCH RIVER,330 Houle Road,,French River,P0M 2N0,French River,Sudbury District,Zone 7,46.1194413,-80.4110542,1,1,,1,1,09/27/2025,09/27/2025,1,09/27/2025,09/27/2025,1,09/27/2025,09/27/2025,1,09/27/2025,09/27/2025,,,,,,,1,,,
Event - Mount Vernon Public Work Yard,Collection Event,Municipal,1261,THE CORPORATION OF THE COUNTY OF BRANT,1249 Colborne Street West,,Mount Vernon,N3T 5L7,Brant,Brant County,Zone 8,43.1125229,-80.3922346,1,1,,1,1,08/26/2023,08/26/2023,1,08/26/2023,08/26/2023,1,08/26/2023,08/26/2023,1,08/26/2023,08/26/2023,,,,,,,1,,,
Event - Grand Valley Agricultural Society Lands,Collection Event,Municipal,3391,THE CORPORATION OF THE COUNTY OF DUFFERIN,60 Main St N,,Grand Valley,L9W5S7,Grand Valley,Dufferin County,Zone 2,43.9014,-80.31619,1,1,,,1,04/20/2024,04/20/2024,,,,1,04/20/2024,04/20/2024,1,04/20/2024,04/20/2024,,,,,,,1,,,
Event - Grand Valley Agricultural Society Lands,Collection Event,Municipal,3391,THE CORPORATION OF THE COUNTY OF DUFFERIN,60 Main St N,,Grand Valley,L9W5S7,Grand Valley,Dufferin County,Zone 2,43.9014,-80.31619,1,1,,1,1,06/17/2023,06/17/2023,1,06/17/2023,06/17/2023,1,06/17/2023,06/17/2023,1,06/17/2023,06/17/2023,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,04/13/2024,04/13/2024,1,04/13/2024,04/13/2024,1,04/13/2024,04/13/2024,1,04/13/2024,04/13/2024,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,05/11/2024,05/11/2024,1,05/11/2024,05/11/2024,1,05/11/2024,05/11/2024,1,05/11/2024,05/11/2024,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,06/08/2024,06/08/2024,1,06/08/2024,06/08/2024,1,06/08/2024,06/08/2024,1,06/08/2024,06/08/2024,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,07/13/2024,07/13/2024,1,07/13/2024,07/13/2024,1,07/13/2024,07/13/2024,1,07/13/2024,07/13/2024,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,08/10/2024,08/10/2024,1,08/10/2024,08/10/2024,1,08/10/2024,08/10/2024,1,08/10/2024,08/10/2024,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,09/14/2024,09/14/2024,1,09/14/2024,09/14/2024,1,09/14/2024,09/14/2024,1,09/14/2024,09/14/2024,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,10/19/2024,10/19/2024,1,10/19/2024,10/19/2024,1,10/19/2024,10/19/2024,1,10/19/2024,10/19/2024,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,11/16/2024,11/16/2024,1,11/16/2024,11/16/2024,1,11/16/2024,11/16/2024,1,11/16/2024,11/16/2024,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,,1,04/15/2023,04/15/2023,,,,1,04/15/2023,04/15/2023,1,04/15/2023,04/15/2023,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,,1,05/13/2023,05/13/2023,,,,1,05/13/2023,05/13/2023,1,05/13/2023,05/13/2023,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,,1,06/10/2023,06/10/2023,,,,1,06/10/2023,06/10/2023,1,06/10/2023,06/10/2023,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,,1,07/08/2023,07/08/2023,,,,1,07/08/2023,07/08/2023,1,07/08/2023,07/08/2023,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,,1,08/12/2023,08/12/2023,,,,1,08/12/2023,08/12/2023,1,08/12/2023,08/12/2023,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,,1,09/09/2023,09-09-2023,,,,1,09-09-2023,09-09-2023,1,09-09-2023,09-09-2023,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,,1,10/14/2023,10/14/2023,,,,1,10/14/2023,10/14/2023,1,10/14/2023,10/14/2023,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,,1,11/18/2023,11/18/2023,,,,1,11/18/2023,11/18/2023,1,11/18/2023,11/18/2023,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,04/12/2025,04/12/2025,1,04/12/2025,04/12/2025,1,04/12/2025,04/12/2025,1,04/12/2025,04/12/2025,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,05/03/2025,05/03/2025,1,05/03/2025,05/03/2025,1,05/03/2025,05/03/2025,1,05/03/2025,05/03/2025,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,06/14/2025,06/14/2025,1,06/14/2025,06/14/2025,1,06/14/2025,06/14/2025,1,06/14/2025,06/14/2025,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,07/12/2025,07/12/2025,1,07/12/2025,07/12/2025,1,07/12/2025,07/12/2025,1,07/12/2025,07/12/2025,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,08/09/2025,08/09/2025,1,08/09/2025,08/09/2025,1,08/09/2025,08/09/2025,1,08/09/2025,08/09/2025,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,09/13/2025,09/13/2025,1,09/13/2025,09/13/2025,1,09/13/2025,09/13/2025,1,09/13/2025,09/13/2025,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,10/18/2025,10/18/2025,1,10/18/2025,10/18/2025,1,10/18/2025,10/18/2025,1,10/18/2025,10/18/2025,,,,,,,1,,,
Event - Mohawk Street Landfill Site (Brantford),Collection Event,Municipal,1237,THE CORPORATION OF THE CITY OF BRANTFORD,20 Morrison Road,,Brantford,N3T 5L9,Brantford,Brant County,Zone 8,43.1264497,-80.2289807,1,1,,1,1,11/15/2025,11/15/2025,1,11/15/2025,11/15/2025,1,11/15/2025,11/15/2025,1,11/15/2025,11/15/2025,,,,,,,1,,,
Event - Town of Shelburne Public Works Yard,Collection Event,Municipal,3448,THE CORPORATION OF THE COUNTY OF DUFFERIN,124 Luxton Way,,Shelburne,L9V 3M8,Shelburne,Dufferin County,Zone 2,44.07283873,-80.19500514,1,1,,,1,06/15/2024,06/15/2024,,,,1,06/15/2024,06/15/2024,1,06/15/2024,06/15/2024,,,,,,,1,,,
Event - Town of Shelburne Public Works Yard,Collection Event,Municipal,3448,THE CORPORATION OF THE COUNTY OF DUFFERIN,124 Luxton Way,,Shelburne,L9V 3M8,Shelburne,Dufferin County,Zone 2,44.07283873,-80.19500514,1,1,,,1,09/21/2024,09/21/2024,,,,1,09/21/2024,09/21/2024,1,09/21/2024,09/21/2024,,,,,,,1,,,
Event - Town of Shelburne Public Works Yard,Collection Event,Municipal,3448,THE CORPORATION OF THE COUNTY OF DUFFERIN,124 Luxton Way,,Shelburne,L9V 3M8,Shelburne,Dufferin County,Zone 2,44.07283873,-80.19500514,1,1,,1,1,04/11/2023,04/11/2023,1,04/11/2023,04/11/2023,1,04/11/2023,04/11/2023,1,04/11/2023,04/11/2023,,,,,,,1,,,
Event - Town of Shelburne Public Works Yard,Collection Event,Municipal,3448,THE CORPORATION OF THE COUNTY OF DUFFERIN,124 Luxton Way,,Shelburne,L9V 3M8,Shelburne,Dufferin County,Zone 2,44.07283873,-80.19500514,1,1,,1,1,04/22/2023,04/22/2023,1,04/22/2023,04/22/2023,1,04/22/2023,04/22/2023,1,04/22/2023,04/22/2023,,,,,,,1,,,
Event - Town of Shelburne Public Works Yard,Collection Event,Municipal,3448,THE CORPORATION OF THE COUNTY OF DUFFERIN,124 Luxton Way,,Shelburne,L9V 3M8,Shelburne,Dufferin County,Zone 2,44.07283873,-80.19500514,1,1,,1,1,09/23/2023,09/23/2023,1,09/23/2023,09/23/2023,1,09/23/2023,09/23/2023,1,09/23/2023,09/23/2023,,,,,,,1,,,
Event - Town of Orangeville Operations Centre,Collection Event,Municipal,1266,THE CORPORATION OF THE COUNTY OF DUFFERIN,500 C-Line,,Orangeville,L9W 4Z3,Orangeville,Dufferin County,Zone 2,43.8995939,-80.1114105,1,1,,,1,11/09/2024,11/09/2024,,,,1,11/09/2024,11/09/2024,1,11/09/2024,11/09/2024,,,,,,,1,,,
Event - Town of Orangeville Operations Centre,Collection Event,Municipal,1266,THE CORPORATION OF THE COUNTY OF DUFFERIN,500 C-Line,,Orangeville,L9W 4Z3,Orangeville,Dufferin County,Zone 2,43.8995939,-80.1114105,1,1,,1,1,05/06/2023,05/06/2023,1,05/06/2023,05/06/2023,1,05/06/2023,05/06/2023,1,05/06/2023,05/06/2023,,,,,,,1,,,
Event - Orangeville Agricultural Society,Collection Event,Municipal,3392,THE CORPORATION OF THE COUNTY OF DUFFERIN,247090 side road 5,,Mono,L9W6K5,Mono,Dufferin County,Zone 2,43.95129,-80.07697,1,1,,,1,05/25/2024,05/25/2024,,,,1,05/25/2024,05/25/2024,1,05/25/2024,05/25/2024,,,,,,,1,,,
Event - Orangeville Agricultural Society,Collection Event,Municipal,3392,THE CORPORATION OF THE COUNTY OF DUFFERIN,247090 side road 5,,Mono,L9W6K5,Mono,Dufferin County,Zone 2,43.95129,-80.07697,1,1,,,1,07/24/2024,07/24/2024,,,,1,07/24/2024,07/24/2024,1,07/24/2024,07/24/2024,,,,,,,1,,,
Event - Orangeville Agricultural Society,Collection Event,Municipal,3392,THE CORPORATION OF THE COUNTY OF DUFFERIN,247090 side road 5,,Mono,L9W6K5,Mono,Dufferin County,Zone 2,43.95129,-80.07697,1,1,,,1,10/05/2024,10/05/2024,,,,1,10/05/2024,10/05/2024,1,10/05/2024,10/05/2024,,,,,,,1,,,
Event - Orangeville Agricultural Society,Collection Event,Municipal,3392,THE CORPORATION OF THE COUNTY OF DUFFERIN,247090 side road 5,,Mono,L9W6K5,Mono,Dufferin County,Zone 2,43.95129,-80.07697,1,1,,1,1,07/26/2023,07/26/2023,1,07/26/2023,07/26/2023,1,07/26/2023,07/26/2023,1,07/26/2023,07/26/2023,,,,,,,1,,,
Event - Orangeville Agricultural Society,Collection Event,Municipal,3392,THE CORPORATION OF THE COUNTY OF DUFFERIN,247090 side road 5,,Mono,L9W6K5,Mono,Dufferin County,Zone 2,43.95129,-80.07697,1,1,,1,1,10/21/2023,10/21/2023,1,10/21/2023,10/21/2023,1,10/21/2023,10/21/2023,1,10/21/2023,10/21/2023,,,,,,,1,,,
Event - Mohawk Race Track (Halton),Collection Event,Regional District,1335,THE REGIONAL MUNICIPALITY OF HALTON,9430 Guelph Line,,Campbellville,L6M 3L1,Milton,Halton Region,Zone 1,43.4964712,-80.0005762,1,1,,1,1,10/28/2023,10/28/2023,1,10/28/2023,10/28/2023,1,10/28/2023,10/28/2023,1,10/28/2023,10/28/2023,,,,,,,1,,,
Event - Mohawk Race Track (Halton),Collection Event,Regional District,1335,THE REGIONAL MUNICIPALITY OF HALTON,9430 Guelph Line,,Campbellsville,L0P 1B0,Milton,Halton Region,Zone 1,43.4964712,-80.0005762,1,1,,1,1,10/04/2025,10/04/2025,1,10/04/2025,10/04/2025,1,10/04/2025,10/04/2025,1,10/04/2025,10/04/2025,,,,,,,1,,,
Event - McKinnon Park Secondary School (Haldimand),Collection Event,Regional District,5205,CORPORATION OF HALDIMAND COUNTY,91 Haddington Street,,Caledonia,N3W 2H2,Haldimand,Haldimand-Norfolk Region,Zone 8,43.062776,-79.95286743,1,1,,1,1,06/22/2024,06/22/2024,1,06/22/2024,06/22/2024,1,06/22/2024,06/22/2024,1,06/22/2024,06/22/2024,,,,,,,1,,,
Event - McKinnon Park Secondary School (Haldimand),Collection Event,Regional District,5205,CORPORATION OF HALDIMAND COUNTY,91 Haddington Street,,Caledonia,N3W 2H2,Haldimand,Haldimand-Norfolk Region,Zone 8,43.062776,-79.95286743,1,1,,1,1,06/10/2023,06/10/2023,1,06/10/2023,06/10/2023,1,06/10/2023,06/10/2023,1,06/10/2023,06/10/2023,,,,,,,1,,,
Event - McKinnon Park Secondary School (Haldimand),Collection Event,Regional District,5205,CORPORATION OF HALDIMAND COUNTY,91 Haddington Street,,Haldimand,N3W 2H2,Haldimand,Haldimand-Norfolk Region,Zone 8,43.062776,-79.95286743,1,1,,1,1,06/21/2025,06/21/2025,1,06/21/2025,06/21/2025,1,06/21/2025,06/21/2025,1,06/21/2025,06/21/2025,,,,,,,1,,,
Event - Robert C. Austin Operations Centre (Halton),Collection Event,Regional District,3081,THE REGIONAL MUNICIPALITY OF HALTON,11620 Trafalgar Road,,Georgetown,L7G 4S4,Halton Hills,Halton Region,Zone 1,43.6396004,-79.939456,1,1,,1,1,09/16/2023,09/16/2023,1,09/16/2023,09/16/2023,1,09/16/2023,09/16/2023,1,09/16/2023,09/16/2023,,,,,,,1,,,
Event - Robert C. Austin Operations Centre (Halton),Collection Event,Regional District,3081,THE REGIONAL MUNICIPALITY OF HALTON,11620 Trafalgar Road,,Georgetown,L7G 4S4,Halton Hills,Halton Region,Zone 1,43.6396004,-79.939456,1,1,,1,1,08/23/2025,08/23/2025,1,08/23/2025,08/23/2025,1,08/23/2025,08/23/2025,1,08/23/2025,08/23/2025,,,,,,,1,,,
Event - Hagersville Secondary School,Collection Event,Regional District,1057,CORPORATION OF HALDIMAND COUNTY,70 Parkview Rd.,,Hagersville,N0A 1H0,Haldimand,Haldimand-Norfolk Region,Zone 8,42.9628363,-79.8620086,1,1,,1,1,10/05/2024,10/05/2024,1,10/05/2024,10/05/2024,1,10/05/2024,10/05/2024,1,10/05/2024,10/05/2024,,,,,,,1,,,
Event - Hagersville Secondary School,Collection Event,Regional District,1057,CORPORATION OF HALDIMAND COUNTY,70 Parkview Rd.,,Hagersville,N0A 1H0,Haldimand,Haldimand-Norfolk Region,Zone 8,42.9628363,-79.8620086,1,1,,1,1,10/14/2023,10/14/2023,1,10/14/2023,10/14/2023,1,10/14/2023,10/14/2023,1,10/14/2023,10/14/2023,,,,,,,1,,,
Event - Hagersville Secondary School,Collection Event,Regional District,1057,CORPORATION OF HALDIMAND COUNTY,70 Parkview Rd.,,Haldimand,N0A 1H0,Haldimand,Haldimand-Norfolk Region,Zone 8,42.9628363,-79.8620086,1,1,,1,1,10/18/2025,10/18/2025,1,10/18/2025,10/18/2025,1,10/18/2025,10/18/2025,1,10/18/2025,10/18/2025,,,,,,,1,,,
Event - Cayuga Secondary School (Haldimand),Collection Event,Regional District,3077,CORPORATION OF HALDIMAND COUNTY,70 Brant County Highway 54,,Cayuga,N0A 1E0,Haldimand,Haldimand-Norfolk Region,Zone 8,42.956766,-79.858695,1,1,,1,1,04/13/2024,04/13/2024,1,04/13/2024,04/13/2024,1,04/13/2024,04/13/2024,1,04/13/2024,04/13/2024,,,,,,,1,,,
Event - Cayuga Secondary School (Haldimand),Collection Event,Regional District,3077,CORPORATION OF HALDIMAND COUNTY,70 Brant County Highway 54,,Cayuga,N0A 1E0,Haldimand,Haldimand-Norfolk Region,Zone 8,42.956766,-79.858695,1,1,,1,1,04/29/2023,04/29/2023,1,04/29/2023,04/29/2023,1,04/29/2023,04/29/2023,1,04/29/2023,04/29/2023,,,,,,,1,,,
Event - Cayuga Secondary School (Haldimand),Collection Event,Regional District,3077,CORPORATION OF HALDIMAND COUNTY,70 Brant County Highway 54,,Haldimand,N0A 1E0,Haldimand,Haldimand-Norfolk Region,Zone 8,42.956766,-79.858695,1,1,,1,1,04/12/2025,04/12/2025,1,04/12/2025,04/12/2025,1,04/12/2025,04/12/2025,1,04/12/2025,04/12/2025,,,,,,,1,,,
Event - Burlington Closed Landfill (Halton),Collection Event,Regional District,3080,THE REGIONAL MUNICIPALITY OF HALTON,367 North Service Road,,Burlington,L6M 3L1,Burlington,Halton Region,Zone 1,43.3183815,-79.8558905,1,1,,1,1,06/03/2023,06/03/2023,1,06/03/2023,06/03/2023,1,06/03/2023,06/03/2023,1,06/03/2023,06/03/2023,,,,,,,1,,,
Event - Burlington Closed Landfill (Halton),Collection Event,Regional District,3080,THE REGIONAL MUNICIPALITY OF HALTON,291 North Service Road,,Burlington,L6M 3L1,Burlington,Halton Region,Zone 1,43.3183815,-79.8558905,1,1,,1,1,06/07/2025,06/07/2025,1,06/07/2025,06/07/2025,1,06/07/2025,06/07/2025,1,06/07/2025,06/07/2025,,,,,,,1,,,
Event - Sheridan College (Halton),Collection Event,Regional District,1336,THE REGIONAL MUNICIPALITY OF HALTON,1430 Trafalgar Road,,Oakville,L6H 2L1,Oakville,Halton Region,Zone 1,43.4689773,-79.6986541,1,1,,1,1,09/30/2023,09/30/2023,1,09/30/2023,09/30/2023,1,09/30/2023,09/30/2023,1,09/30/2023,09/30/2023,,,,,,,1,,,
Event - Sheridan College (Halton),Collection Event,Regional District,1336,THE REGIONAL MUNICIPALITY OF HALTON,1430 Trafalgar Road,,Oakville,L6H 2L1,Oakville,Halton Region,Zone 1,43.4689773,-79.6986541,1,1,,1,1,09/27/2025,09/27/2025,1,09/27/2025,09/27/2025,1,09/27/2025,09/27/2025,1,09/27/2025,09/27/2025,,,,,,,1,,,
Event - Temiskaming Shore (Parking Lot),Collection Event,Municipal,3106,THE CORPORATION OF THE CITY OF TEMISKAMING SHORES,28 Wellington St.,,Temiskaming Shores,P0J 1P0,Temiskaming Shores,Timiskaming District,Zone 7,47.508467,-79.6741963,1,1,,1,1,01/06/2024,01/06/2024,1,01/06/2024,01/06/2024,1,01/06/2024,01/06/2024,1,01/06/2024,01/06/2024,,,,,,,1,,,
Event - Temiskaming Shore (Parking Lot),Collection Event,Municipal,3106,THE CORPORATION OF THE CITY OF TEMISKAMING SHORES,28 Wellington St. South,,Temiskaming Shores,P0J 1P0,Temiskaming Shores,Timiskaming District,Zone 7,47.508467,-79.6741963,1,1,,1,1,06/03/2023,06/03/2023,1,06/03/2023,06/03/2023,1,06/03/2023,06/03/2023,1,06/03/2023,06/03/2023,,,,,,,1,,,
Event - Temiskaming Shore (Parking Lot),Collection Event,Municipal,3106,THE CORPORATION OF THE CITY OF TEMISKAMING SHORES,28 Wellington St.,,Temiskaming Shores,P0J 1P0,Temiskaming Shores,Timiskaming District,Zone 7,47.508467,-79.6741963,1,1,,1,1,06/07/2025,06/07/2025,1,06/07/2025,06/07/2025,1,06/07/2025,06/07/2025,1,06/07/2025,06/07/2025,,,,,,,1,,,
